Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2010079,Northern Africa,,912,,1948262,52741,9584,482,380,22342,0,0,27,0,16,235,378,0,1106,1235,31,14,1237,1348,0,937,2191,0,35,0,0,0,0,351,0,350,0,65,65,62,35,0,0,674,3124,0,16119,81278,0,26,4664,0,0,55,4664,1854,0,0,1249,97,0,0,81,190,97,25057,967,1613,0,0,12,35595,828,0,144445,25,0,75861,0,0,0,971,41259,0,0,0,28,0,16381,766,9,3522,0,0,0,0,9,1710,1236,0,0,0,0,426,0,6860,15547,507,79071,90,0,666,13648,0,1976,24988,912,3242,0,13427,59,0,0,14887,0,45,16385,0,0,0,39,27,10437,27,2332,0,0,0,2552,0,0,62,0,322,14,0,0,9823,16,12,251,0,0,2502,0,87,0,427,19924,0,113,0,412,2012,2762,0,0,0,0,0,4942,959,43,0,1631,916,59,0,757,14160,42,0,0,0,0,0,0,0,0,42561,4594,0,19,270,729,0,59,0,0,121986,784,214524,4142,536,408541,60813,0,996,2109,36800,724,3539,0,0,0,0,0,5427,3090,256,0,0,2161,937,3134,10982,372,17246,0,0,440,0,32,0,0,143923,26368,25,32
2010080,Algeria,,12,B R,216964,5437,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,,,,,,674,,,,,,,,,,,,,,,,,,1253,,6574,,,,641,,,1958,,,,1037,,,,1061,,,2016,,,,,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,,,,,,,,,,3404,,,,,,,,,,10035,,,,,27470,1384,,,,2665,,,,,,,,,,,,,,,,693,,948,,,,,,,,143923,2051,,
2010081,Egypt,,818,B R,310017,4907,1635,198,113,832,,,27,,16,235,151,,442,568,31,14,378,239,,262,528,,35,,,,,59,,123,,65,65,62,35,,,119,596,,55,313,,26,722,,,55,854,70,,,216,97,,,81,190,97,123,284,349,,,12,,200,,499,25,,614,,,,234,2684,,,,28,,7258,221,9,1200,,,,,9,135,87,,,,,126,,1169,2707,142,10013,90,,666,3930,,1084,4929,200,130,,2811,59,,,2986,,45,4714,,,,39,27,2651,27,203,,,,147,,,62,,77,14,,,997,16,12,251,,,932,,87,,110,762,,113,,114,510,581,,,,,,1030,357,43,,376,281,59,,228,7038,42,,,,,,,,,7693,399,,19,59,135,,59,,,19145,210,,390,210,126871,46632,,332,1282,7129,122,1011,,,,,,735,841,45,,,82,161,672,2954,137,5674,,,106,,32,,,,5354,25,32
2010082,Libya,,434,C,683998,,,284,267,3184,,,,,,,227,,664,667,,,859,1109,,675,599,,,,,,,292,,227,,,,,,,,,2528,,,763,,,2727,,,,3810,357,,,529,,,,,,,385,683,1264,,,,18630,628,,1759,,,1624,,,,737,4459,,,,,,6235,545,,2322,,,,,,,275,,,,,300,,4295,11587,365,60735,,,,5934,,892,18101,712,298,,9579,,,,9816,,,,,,,,,7026,,300,,,,317,,,,,245,,,,4346,,,,,,1570,,,,317,2528,,,,298,1502,2181,,,,,,3912,602,,,1255,635,,,529,6427,,,,,,,,,,31464,994,,,211,594,,,,,92720,574,1576,644,326,253786,12797,,664,827,24624,602,2528,,,,,,2736,2249,211,,,,776,2462,6415,235,8768,,,334,,,,,,18963,,
2010083,Morocco,,504,C,70909,8607,3483,,,10190,,,,,,,,,,,,,,,,,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427,,,,,,,,,,,,,,,,1410,,,,,,,,,,,26733,,,,,,1093,,,,,,,,,747,,,,,,,,,,,1300,,,,1438,,,,,,,,,,,1024,,,892,,,,,,,,,,,,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370,,,,,,,,,,,,3108,,,,,,,1553,,,,,,,,1956,,,,,,,,920,,1386,,,,,,,,,,,
2010084,Sudan,4,729,B R,618709,28222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16064,80202,,,1215,,,,,,,,,,,,,,,24549,,,,,,14675,,,142187,,,73623,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,,,,,,,,,,,,2814,,,,,,,,,1701,,,,,,,,734,,,,,,,,,,,,,,,,,,,,,,,,16214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,212948,,,,,,,,,,,,,,,,,,,,,2079,,,,,,,,,,,,,,,,
2010085,Tunisia,,788,C,43172,5459,2590,,,8068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,,,,,,,,,,,,,,,504,,,,,,,,,,,,,880,,,,,,,,,,,6669,,,,,,1121,,,,,,,,,,,,,,,,,,,,449,,,,1705,,,,,,,,,,,,,,7062,,,,,,,,771,,,,409,,,,,,,,,4480,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,414,,,,,829,,,,,,,,,,,,,,,,,,470,,,,,,,,,,,
2010086,Western Sahara,,732,I,4493,109,72,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,,,,828,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010087,Western Asia,,922,,30614291,962477,748485,307776,3588,45762,0,0,0,0,0,38392,169579,0,9881,19762,166161,0,13425,2376472,0,24990,14936,0,9,0,0,11,0,2551,9,9301,74,61,498817,0,4,0,0,62,11670,0,16,6752,0,3378,27886,143,0,2918,0,0,0,57,0,369,94,0,10575,1943,254,785,5482,4,0,11,9,2065676,11,0,26685,765,75,202303,0,0,4,2500,79907,0,0,0,0,111513,299503,294,4,88845,0,0,46,0,0,0,0,0,4,0,4,14556,78,6478631,1539083,92453,1833236,1495,0,70679,9115,16,2303,443142,24346,262,0,90570,7111,4,4243,166466,0,0,22531,0,4304,55,9,9,949,0,0,78,0,0,354,11,0,2741,0,0,215,0,0,172504,11,167913,4,0,393487,32245,0,531,11,9,18902,0,142609,0,3829,11151,2317222,0,21,0,9,2474,1175312,61983,289,4,13594,728,14738,0,127748,222363,0,0,0,0,0,0,0,0,0,49697,74,2891,9,4,231,0,511,160,0,211931,17199,18194,3903,560191,2878827,527856,4,7140,14866,791477,2499,16683,0,0,0,0,16,32412,103440,6775,0,0,21,155567,58159,125272,377,128660,0,6231,48879,0,539,125,0,0,791184,149,332
2010088,Armenia,,51,B R,211147,14900,11919,,,,,,,,,,,,,,130855,,,,,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25767,422,,,1143,,,,,,,,,,,,,,,,6172,888,,,,,,,,503,,,,,,,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062,,,,,,,,,1250,525,,,,1657,,,,,,,736,,,,,,,,
2010089,Azerbaijan,5,31,B R,276901,1660,830,195,,,,,,,,,155685,,,,,,,,,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,,,,,,,53614,299,,,,,,,,,,,,,,,,,,,1604,,,,,,,,,3797,,,,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,,30151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,,,,,,,2224,1808,,,,2953,,,,,,,17853,,,,,,,,
2010090,Bahrain,,48,C,657856,15597,4165,613,,,,,,,,,,,,,,,,81920,,,,,,,,,,,,,,,,,,,,,,,,401,,,,,,,,,,,,,,,,,,,,,,,,67374,,,1448,,,826,,,,,1361,,,,,,,,,,,,,,,,,,,,,,,259915,23845,,,,,,,,,12651,,,,5054,,,,3142,,,,,,,,,,,,,,,,,,,,,,,,669,,,,,2095,236,,,,,1179,,,,,,74535,,,,,,42281,,,,201,,,,,,,,,,,,,,,492,,,,,,,,,,727,,1190,,9019,4364,9955,,,,3954,,960,,,,,,440,2853,,,,,,5663,2181,,1169,,,,,,,,,15381,,
2010091,Cyprus,6,196,B,191866,481,1164,9,302,39,0,,,,,91,1280,,3247,386,39,0,117,709,,370,284,0,9,0,,11,,73,9,63,,4,6709,,4,,0,62,1640,,16,,,52,1744,,,137,,,,4,,91,39,,,735,36,745,183,4,0,11,9,5651,11,,4,31,,88,,,4,538,998,0,,,,16659,2831,91,4,25840,,,,,0,0,,,4,,4,376,36,2996,188,1311,342,846,,417,525,16,91,481,258,91,,253,26,4,178,3000,,,248,,101,11,9,9,49,,,36,,0,,11,,68,,,,,,68,11,49,4,,62,525,,101,11,9,332,,21,,217,68,566,,21,,9,36,7853,771,68,4,11,9,1025,,5893,14173,0,,,,,0,,,,253,9,2760,9,4,36,,149,16,,11,5412,,170,10763,394,566,4,994,411,3550,9,284,,,,,16,39,666,11,,,21,3571,165,39673,158,3465,,4,80,,68,68,,,16,149,332
2010092,Georgia,7,268,B,73034,2145,700,39,10,17,,,,,,15,11770,,,24,5544,,,,,1016,21,,,,,,,,,,,,215,,,,,,,,,,,,70,,,,,,,,,,12,,,32,,,,,,,,,,,,114,,,,,,11,38,,,,,,581,,,152,,,,,,,,,,,,46,,30,,114,,,,30,17,,,,1583,,,,231,,190,9,,,,,195,,,,,,,,,,,,,,,,27,,,,,,,,17,11,,,,,,,,,,,81,,,,,20,,167,,,,,446,,204,34226,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,14,,138,,,,,,,,436,188,,,,11231,,32,,102,,,705,,,,,,,,
2010093,Iraq,,368,C R,117389,25156,639,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14326,,,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,17568,,,,,,,,10309,,,,399,,,,1518,,,,,,,,,,,,,,,199,,,,,,,,,584,,,,,,,,,,,,,,,,,680,,,,,,,,,,,,,,,272,,,,,,,,,,672,,,,,,,,,,413,,294,,,12956,3782,,,,6180,,,,,,,,311,17502,,,,,,287,,,,,,,,,,,,1996,,
2010094,Israel,,376,B R,1950615,23662,563637,2462,,44292,,,,,,38148,,,3167,4910,13118,,,,,22417,5811,,,,,,,,,8661,,,16128,,,,,,7885,,,,,3283,582,,,2678,,,,,,,,,,,,,1858,,,,,20459,,,,,,78029,,,,299,40576,,,,,9034,22937,,,2991,,,,,,,,,,,,12115,,18389,,50732,65732,,,,5066,,,,13218,,,,2442,,3812,6043,,,16748,,3751,,,,,,,,,,,,,2522,,,,,,158158,,,,,,4955,,,,,,,,,,,,,,,,2366,,57485,,,,,10580,,100528,111148,,,,,,,,,,,,,,,,,,,,,11365,,1833,,,,,667,3736,9195,1828,,,,,,,22828,27111,2231,,,,131007,,21205,,76680,,6184,21638,,362,,,,29931,,
2010095,Jordan,,400,C R,2722983,4747,1577,142,,774,,,,,,,59,,563,262,,,958,26192,,,164,,,,,,,137,,238,,57,113,,,,,,735,,,59,,,20878,87,,57,,,,,,59,,,297,55,190,,113,,,,,135994,,,168,,,172,,,,,890,,,,,,1614,61,,140,,,,,,,,,,,,1322,,13319,23478,214,475782,118,,3539,696,,233,,46,,,1695,,,,4143,,,2195,,,,,,639,,,,,,155,,,,,,,,,1348,,55,,,410,449,,144,,,59,,199,,98,1435,7335,,,,,,8661,183,,,504,214,83,,611,1344,,,,,,,,,,11346,,131,,,,,52,,,170,131,624,687,28134,1760396,5066,,203,449,149685,,233,,,,,,585,2312,,,,,892,471,1822,,5899,,,,,70,,,,5367,,
2010096,Kuwait,,414,C R,1871537,79598,26532,1743,,,,,,,,,,,,,,,847,257626,,,,,,,,,,,,,,,,,,,,,,,,1136,,,,,,,,,,,,,,,,,,,,,,,,168272,,,4114,,,2897,,,,,2353,,,,,,,,,,,,,,,,,,,,,,,674184,75801,,,,,,,,,33444,,,,,,,,5897,,,,,,,,,,,,,,,,,,,,,,,,2083,,,,,1850,778,,,,,1515,,,,,,225431,,,,,,112782,,,,223,,,,,,,,,,,,,,,1713,,,,,,,,,,2758,,..,,25148,12410,41140,,,,14401,,2383,,,,,,1256,10463,,,,,,21472,8002,,3669,,,,,,,,,47616,,
2010097,Lebanon,,422,B R,820655,1445,472,,,,,,,,,,,,,,,,132,3619,,,,,,,,,,,,,,,,,,,,,,,,,,,2885,,,,,,,,,,,,,,,,,,,,,99001,,,,,,,,,,,123,,,,,,223,,,,,,,,,,,,,,,183,,1840,3243,,143391,,,489,,,,573,,,,234,,,,,,,303,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,198,1013,,,,,,1197,,,,,,,,,186,,,,,,,,,,1567,,,,,,,,,,,,86,,3887,530550,700,,,,20679,,,,,,,,,319,,,,,123,,252,,815,,,,,,,,,741,,
2010098,Oman,,512,C,816221,24760,8361,,,,,,,,,,,,,,,,393,108861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30361,,,,,,,,,,,1162,,,,,,,,,,,,,,,,,,,,,,,473206,25710,,4226,,,,,,,7523,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,,,,,,86029,,,,,,15904,,,,170,,,,,,,,,,,,,,,736,,,,,,,,,,,,0,,10342,,6978,,,,,,,,,,,,,,,,,,,6529,4120,,,,,,,,,,,,,
2010099,Qatar,,634,C,1456413,38758,11035,1356,,,,,,,,,,,,,,,659,169370,,,,,,,,,,,,,,,,,,,,,,,,663,,,,,,,,,,,,,,,,,,,,,,,,136060,,,2401,,,1846,,,,,1374,,,,,,,,,,,,,,,,,,,,,,,540914,48072,,,,,,,,,26916,,,,8395,,,,5865,,,,,,,,,,,,,,,,,,,,,,,,1431,,,,,66011,497,,,,,2347,,,,,,145204,,,,,,107963,,,,,,,,,,,,,,,,,,,1054,,,,,,,,,,1609,,2632,,33403,7243,22272,,,,8688,,1916,,,,,,910,6249,,,,,,12533,4771,,2412,,,,,,,,,33584,,
2010100,Saudi Arabia,,682,C R,8429956,233823,49069,280395,,,,,,,,,,,,,,,,808485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603000,,,,,,102910,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579235,1070951,,5039,,,,,,,152257,,,,,,,,96479,,,,,,,,,,,,,,,,,,,,,,,,,,167772,,,299632,,,,,,,,,,,,938913,,,,,,404010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338283,,301500,,,,515803,,,,,,,,,,,,,,,,,,,,,,,,,,,482400,,
2010101,State of Palestine,8,275,B,258032,20997,2027,,,,,,,,,,,,,,,,8640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63515,,,,56259,,,,17280,,,,3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9426,,,,,,,,,,,10211,,,,,,,,,,,,,,,21993,,,,,,,,,,,,,,,,,,,,4719,,,,,,,,606,,,,,,,10996,,,7904,,,,,,,,,1482,,
2010102,Syrian Arab Republic,,760,C R,1787561,154931,16409,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762,,,,,496983,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010103,Turkey,,792,B R,1367034,111142,732,11022,3276,640,,,,,,138,785,,2904,14180,16605,,,325,,296,8656,,,,,,,2341,,339,74,,475652,,,,,,1410,,,,,43,1727,56,,46,,,,53,,219,43,,10278,1121,28,40,3328,,,,,766,,,,111,75,78,,,,1652,15802,,,,,6439,270596,142,,58579,,,46,0,,,,,,,,514,42,514,177,14728,14069,531,,2689,2811,,1979,891,4941,171,,282,1732,,63,1120,,,3037,,257,44,,,261,,,42,,,,,,151,,,188,,,469,,37,,,,21587,,286,,,292,,142389,,3514,24,1125,,,,,52,578,3377,221,,30,505,2307,,20512,19647,,,,,,,,,,4347,65,,,,195,,310,144,,955,291,,1195,67,793,353,,5276,10256,5311,263,144,,,,,,505,,2012,,,,4133,43,18709,219,13431,,43,7867,,39,29,,,68,,
2010104,United Arab Emirates,,784,C R,7316697,175593,46838,6878,,,,,,,,,,,,,,,1679,919365,,,,,,,,,,,,,,,,,,,,,,,,4493,,,,,,,,,,,,,,,,,,,,,,,,755158,,,16231,,,9276,,,,,15230,,,,,,,,,,,,,,,,,,,,,,,2913858,267618,,,,,,,,,141838,,,,56684,,,,35184,,,,,,,,,,,,,,,,,,,,,,,,7508,,,,,23410,2651,,,,,13178,,,,,,836310,,,,,,474083,,,,2244,,,,,,,,,,,,,,,5524,,,,,,,,,,8173,,13368,,101145,48946,111835,,,,44428,,10763,,,,,,4932,32055,,,,,,,24505,,13114,,,,,,,,,172602,,
2010105,Yemen,,887,CR,288394,33082,2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10621,,,1515,,,6181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,194353,,0,,,3792,23170,,,,2822,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,
2010106,CENTRAL AND SOUTHERN ASIA,,921,,19576330,532556,377577,4383128,0,132,0,0,0,0,0,0,27464,0,1245,85,91969,0,28864,3318585,0,106736,0,0,0,0,80721,0,0,0,0,14083,0,26357,0,0,0,0,18541,0,2115,0,0,0,0,0,287073,0,0,0,0,0,0,0,0,0,0,0,247,0,60090,0,169,0,0,0,0,160,0,0,0,1697,0,0,0,0,178,193,1605,0,0,0,0,7467,15209,0,0,89,0,0,0,0,0,0,0,0,38,0,0,0,0,2502689,145227,7153,87295,0,0,55,5477,0,14829,271,52338,2469,0,8017,22911,83217,2070,732,0,0,40,0,7132,0,0,0,218764,1680,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,290000,0,0,597478,70,0,259,0,23,670,0,0,0,13625,362,1226486,0,0,0,0,0,735,3685,175,0,270,30899,15148,0,547,3567576,0,0,0,0,0,0,0,0,0,5923,0,0,26,0,14373,0,0,0,0,0,257,0,36,168556,0,0,0,180,461,73,56710,10781,0,0,0,0,0,0,48698,8319,0,0,739,487110,14077,38285,0,47322,23,0,352059,0,0,26539,0,0,0,729,0
2010107,Central Asia,,5500,,5264938,178076,155241,12951,0,132,0,0,0,0,0,0,24960,0,0,65,79841,0,0,0,0,106736,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,50,0,0,0,0,0,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,60090,0,133,0,0,0,0,0,0,0,0,1697,0,0,0,0,0,132,0,0,0,0,0,7467,12197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,2936,64,0,0,0,0,0,0,0,50052,0,0,0,22911,0,2070,0,0,0,0,0,7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,111,0,23,0,0,0,0,0,37,107,0,0,0,0,0,0,3685,0,0,0,30272,15148,0,547,3566031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,32719,0,0,0,0,0,0,0,46072,3369,0,0,0,487110,0,320,0,279,23,0,350860,0,0,122,0,0,0,24,0
2010108,Kazakhstan,,398,B,3334937,116120,128342,,,,,,,,,,8597,,,,45483,,,,,65001,,,,,,,,,,,,,,,,,,,,,,,,,2033,,,,,,,,,,,,,,57915,,,,,,,,,,,1046,,,,,,,,,,,,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6331,,1046,,,,,,4124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30007,11327,,,2211875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14870,,,,,,,,44089,987,,,,317803,,,,,,,264862,,,,,,,,
2010109,Kyrgyzstan,,417,B,232065,2439,2559,,,,,,,,,,2702,,,,5311,,,,,11293,,,,,,,,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,2017,,,,,,,,,,,651,,,,,,132,,,,,,3712,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,14692,,,,,,1024,,,,,,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647,,,,265,3020,,547,126897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2503,,,,,,,,1193,1136,,,,30395,,,,,,,10426,,,122,,,,,
2010110,Tajikistan,,762,B,279808,209,97,12606,,132,,,,,,,198,,,65,172,,,,,692,,,,,,,,,,,,24,,,,,,,50,,,,,,49,,,,,,,,,,,,,,158,,133,,,,,,,,,,,,,,,,,,,,,676,136,,,,,,,,,,,,,,,,,628,,1218,64,,,,,,,,854,,,,11495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,111,,23,,,,,,37,107,,,,,,,38,,,,,801,,,238142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,790,454,,,,1230,,320,,279,23,,7669,,,,,,,24,
2010111,Turkmenistan,,795,B,197979,2452,1051,345,,,,,,,,,7172,,,,7515,,,,,2076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,,,,,,,,,,,,,,,,,,1718,,,,,,,,,19806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401,,,,,,,,,,,,,8078,,,,,,,67903,,,,,,,,
2010112,Uzbekistan,,860,B,1220149,56856,23192,,,,,,,,,,6291,,,,21360,,,,,27674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8998,,,,,,,,,,,,,,,,,,,,,,,,,,,,14700,,,,5085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11945,,,,,,,,,792,,,,129604,,,,,,,,,,,,,,,
2010113,Southern Asia,,5501,,14311392,354480,222336,4370177,0,0,0,0,0,0,0,0,2504,0,1245,20,12128,0,28864,3318585,0,0,0,0,0,0,80721,0,0,0,0,14083,0,26333,0,0,0,0,18541,0,2065,0,0,0,0,0,284683,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,36,0,0,0,0,160,0,0,0,0,0,0,0,0,178,61,1605,0,0,0,0,0,3012,0,0,89,0,0,0,0,0,0,0,0,38,0,0,0,0,2502061,145227,4217,87231,0,0,55,5477,0,14829,271,2286,2469,0,8017,0,83217,0,732,0,0,40,0,0,0,0,0,218764,1680,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,290000,0,0,597478,19,0,148,0,0,670,0,0,0,13625,325,1226379,0,0,0,0,0,735,0,175,0,270,627,0,0,0,1545,0,0,0,0,0,0,0,0,0,5923,0,0,26,0,14373,0,0,0,0,0,257,0,36,168556,0,0,0,180,408,73,23991,10781,0,0,0,0,0,0,2626,4950,0,0,739,0,14077,37965,0,47043,0,0,1199,0,0,26417,0,0,0,705,0
2010114,Afghanistan,,4,B,102246,21804,7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23991,,,,,,,,,,,,,,,,,,,,1199,,,,,,,,
