Sort Order,"Major area, region, country or area of destination",Notes,Country Code,Type of Data,Total,Other South,Other North,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2019020,Oceania,,909,,8927925,74580,89844,62408,3872,3068,1328,31,592,0,63,19402,1629,74,80186,19468,740,327,2020,55306,476,2391,7924,84,116,613,7797,1163,0,37802,1512,46383,0,3237,4284,63,2740,42,45874,539,68402,158,42,63,0,36279,745415,112724,3237,29065,0,1851,22468,571,677,64372,973,158,20514,15170,264,5438,12190,211,42,232,2898,49742,12092,0,5776,3819,402,16888,116,21,138082,9606,114059,21,1247,63,137,708,136831,7067,507,117702,0,148,21,1136,603,1110,21,698,137,0,338,23106,603,642410,107240,76634,95024,101779,983,12442,205147,1385,67494,7871,2264,25883,3989,7617,592,12322,4983,99705,158,3904,3025,21,3755,296,338,1629,191784,645,95,44552,437,42,63,31380,7,6760,12973,95,3787,2158,0,3031,1089,39798,1639,2310,79646,103278,4397,608127,931,42,12135,5540,52201,2648,4665,2221,85937,2374,285,2107,603,12473,369359,58350,20186,5264,1481,154412,1248,264,20337,34598,1153,21,19,13,0,47,102901,0,0,17176,476,36152,3174,4369,70524,0,7236,8305,3721,11154,254111,9342,19789,147420,3364,20620,179,13724,18484,25825,169,89077,10368,402,2242,39773,1978,1398,42880,126,0,2624,4401,19680,10939,1536960,5000,164221,0,11246,2147,5976,7427,272784,11804,0,888,9521,53752
2019021,Sustainable Development Goal (SDG) regions,f,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019022,SUB-SAHARAN AFRICA,,947,,23573485,2200346,768593,742,1719,15193,446,1166,407590,0,4734,4373,72,0,14018,10086,4,62,336,13213,58,414,15641,1,631092,101,2,284,0,352,79183,6846,599,34,6914,1549242,587143,18620,8,134562,12386,0,729108,92323,0,2935,62936,2845,0,3538,73964,123073,0,112,909630,2867,5786,0,8607,3564,3801,1373889,5101,4013,12,1,1,14884,3,102705,243272,250,93540,88378,0,0,78,1216,193540,0,385,20188,20574,0,113014,477984,91,16032,0,416,1057,0,154,411710,57288,95,23,0,284,8,49,91041,2362,1258,401,21938,0,9510,44834,336,4338,96,2069,134303,2,186,59,49,753,9314,339973,105354,10101,3,699,87,36419,299632,1651,133,1136716,592,5,0,91363,21106,6606,500,2,39,0,0,0,8426,923364,374,187756,51,416,37109,0,5548,189,378652,607693,32,205,39,2398,49,21863,8,99,114,202,354,3616,17475,62535,0,0,3772,2,1428,2862,11040,457112,390,39,0,0,28,26,0,17039,4538,280935,6784,18688,56668,2511,0,733,73,11,1101792,91536,1758830,5833,4478,330,1085119,0,1214,4367,868,0,2399,8,468819,0,927,39,1181,2134,0,744,0,578704,6959,3806,155284,178583,30436,595,760,0,0,521,282,0,29089,7630,193891,607752
2019023,Eastern Africa,,910,,7908176,342063,104076,0,0,0,0,0,69604,0,0,0,0,0,349,0,0,0,0,8751,0,0,865,0,0,0,0,0,0,0,4992,0,0,0,0,0,514783,6843,0,275,762,0,4690,5315,0,0,7293,23,0,0,72898,43622,0,0,56,0,59,0,0,0,131,1011017,154,3996,0,0,0,5460,0,0,242254,0,78,82658,0,0,0,0,108143,0,0,0,0,0,1613,198,0,35,0,0,0,0,0,0,0,0,0,0,0,8,0,39435,142,0,0,50,0,0,1147,0,305,0,0,101219,0,0,0,0,0,0,8002,0,156,0,0,0,35101,189239,61,38,454,0,0,0,0,5867,6606,0,0,0,0,0,0,0,196287,0,1353,0,176,191,0,0,0,0,9717,0,0,0,7,0,3298,0,0,0,0,0,712,0,4565,0,0,154,0,846,0,418,164529,0,0,0,0,0,0,0,0,0,161,0,17457,0,0,0,0,0,0,1068694,53290,1666704,104,1740,0,696442,0,25,105,0,0,241,0,3,0,0,0,0,0,0,0,0,563176,0,0,18343,158765,3144,0,0,0,0,0,0,0,0,7479,87600,151564
2019024,Burundi,,108,B R,321018,26143,3591,,,,,,,,,,,,,,,,,,,,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185833,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,,,,31024,,,,,,,,,,,,
2019025,Comoros,,174,B,12504,754,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,9611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,
2019026,Djibouti,,262,B R,115341,5178,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,
2019027,Eritrea,,232,I,16101,1693,565,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,,,,,,,,,,136,,,,193,,,,,,,,,,,1704,,,,,,,,,,,,109,,,,,440,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,354,,,,,,,,,,,,,,779,,,,,,,,,,,,,,,,,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,,,,,,,,,,,,,,,,,,,2481,123,1504,,,,210,,,,,,,,,,,,,,,,,1539,,,56,531,,,,,,,,,,,243,327
2019028,Ethiopia,,231,B R,1253083,20738,6913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,1706,,3996,,,,,,,222248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,477774,,476311,,,,42651,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,156,,
2019029,Kenya,,404,B R,1044854,47950,25747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7706,,,,,,,,,,,,,,,,,,,,,,,,,22937,,,,,,,,,1972,,,34203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5869,,,,,,,,,,,,,,,,,,,452919,103,88793,,,,9518,,,,,,,,,,,,,,,,,309490,,,,37027,,,,,,,,,,,,
2019030,Madagascar,,450,C,34934,4168,5211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155,,,,11932,,,,,,,,,,,,,,,,,,,,,,,,,,,,9747,,,,,,,,,,,,,,,,,,,,,,,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019031,Malawi,,454,B R,247652,38330,11878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8849,,,,,,,,,,,,,,,11560,,,,,,,,,,9406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7108,,,,,,,,,,,,,,,,,,,71,8292,,,,,,,,,,,,,,,,,,,,,,,,,1481,9644,,,,,,,,,,,42971,37294
2019032,Mauritius,1,480,C,28849,1373,192,,,,,,,,,,,,,,,,,8403,,,119,,,,,,,,,,,,,,,,,,36,,,,,,2978,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518,,,,,,137,,,,,,,,,,,,,,,,,8741,,,,50,,,147,,9,,,,,,,,,,,,,,,,2298,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,49,,,,,,,,,,,,,125,,,,,,,,627,,27,1136,,,,,105,,,,,,,,,,,,,,,,,458,,49,,,,,,,,,,,
2019033,Mayotte,,175,B,74643,774,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57991,,,,,,,,,,,,,,,,,,,,,,,,,,,,9743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019034,Mozambique,,508,B R,334665,4214,12642,,,,,,39224,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121,6843,,,,,,,,,,,,,,,,,,,,,,,,11497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,,,,,,,,,,,,24863,,,,,,,7869,,,,,,,62854,,,,,,,,,,,,,,,,,,,,,,,,,,,5375,,,,,,1417,,,,,,,,4565,,,,,,,,,,,,,,,,,,,,16997,,,,,,,,20239,,,,,,,,,,,,,,,,,,,,,,,,,,7449,,,,,,,,,,,5333,97699
2019035,Réunion,,638,B,129153,7544,5260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,85340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17019,,,,,,,,,5136,6606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019036,Rwanda,,646,B R,539932,6576,2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137669,,,,,,,,,,,,,,,,,,,,,,,,,248670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96724,,,,44877,,,,,,,,,,,,
2019037,Seychelles,,690,B,12926,287,153,,,,,,,,,,,,51,,,,,222,,,38,,,,,,,,,,,,,,,,,,,,,,,,515,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,241,,,,,,85,,,,,,,,,,,,,,,,,6550,142,,,,,,123,,,,,413,,,,,,,,,,,,,809,,,38,,,,,,559,,,,,,,,,,,,,176,,,,,,137,,,,,,24,,,,,,712,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,64,257,,24,604,,,,,,,,241,,,,,,,,,,,28,,,293,,,,,,,,,,,,,
2019038,Somalia,,706,I R,52131,16440,9252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,19348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7051,,
2019039,South Sudan,,728,B R,865552,2568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690,5315,,,,,,,,,,,,,,,,,,89982,,,,,,5275,,,3402,,,13110,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,,,,,,,,,,,,9800,,,,,,,,,156,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576668,,,,,,,,,,,,,,,,,149303,,,,,,,,,,,,,,,,
2019040,Uganda,,800,B R,1734166,2494,41,,,0,,,,,,,,,,,,,,126,,,38,,,,,,,,,,,,,,54494,,,,237,,,,,,366,,,,,,,,56,,16,,,,131,315753,154,,,,,0,,,14592,,,3238,,,,,222,,,,0,,209,0,,35,,,,,,,,,,,,8,,3524,,,,,,,362,,183,,,36822,,,,,,,,,0,,,,,6,,,,,,,0,,,,,,,,,,26,,,,,191,,,,,3,,,,7,,1070,,,,,,,,,,,154,,,,272,70635,,,,,,,,,,0,,,,,,,,,37207,,1100096,53,,,67395,,25,,,,,,3,,,,,,,,,,,,1074,21979,861,,,,,,,,,,6,2
2019041,United Republic of Tanzania,2,834,B R,509166,27623,9208,,,,,,1123,,,,,,,,,,,,,,,,,,,,,,126,,,,,,295436,,,,263,,,,,,,,,,534,22434,,,,,,,,,,79456,,,,,,,,,,,78,,,,,,,,,,,,867,,,,,,,,,,,,,,,,,7187,,,,,,,515,,,,,24434,,,,,,,133,,,,,,,6194,,,,,,,,172,,,,,,,,,13138,,577,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,521,,,,,,,,,,,,335,,,,,,,2660,638,,,,,,,,,,,,,,,,,,,,,,4355,,,951,,1157,,,,,,,,,,7688,764
2019042,Zambia,,894,B R,170249,17655,1889,,,,,,28908,,,,,,298,,,,,,,,,,,,,,,,1041,,,,,,6258,,,275,226,,,,,,1143,,,,,9628,,,,,,,,,,44073,,,,,,185,,,,,,,,,,,78,,,,,,315,198,,,,,,,,,,,,,,,,5255,,,,,,,,,113,,,608,,,,,,,,,,,,,,12355,,,246,,,,,,,,,,,,,,1476,,713,,,,,,,,576,,,,,,,,,,,,,,,,,,,,,,8470,,,,,,,,,,161,,,,,,,,,,3487,,,,,,,,,,,,,,,,,,,,,,516,,,1458,6090,1077,,,,,,,,,,,15478
2019043,Zimbabwe,,716,B R,411257,109561,5737,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107051,,,,,,,,,,,,,,,,,121628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19524,,,,,,,,,,,,,,,,,,,,,,,,,12572,,,,,,,,,,,,31359,
2019044,Middle Africa,,911,,3785279,637308,201369,0,0,108,0,0,225593,0,0,0,0,0,11,23,0,0,0,0,0,0,496,0,69911,0,0,0,0,0,0,0,0,0,0,6938,59991,10637,0,96733,676,0,722035,52765,0,0,1294,0,0,0,0,27527,0,0,16263,0,552,0,7,0,158,300299,2,0,0,0,0,42,0,91482,0,0,0,0,0,0,0,0,48099,0,0,5211,0,0,980,6314,0,193,0,0,0,0,0,28098,0,0,0,0,0,0,0,0,0,0,0,11,0,16,589,0,30,0,0,0,0,0,0,0,0,3683,0,4328,1433,0,0,0,0,0,0,0,98383,0,0,0,3245,0,0,0,0,0,0,0,0,709,359,0,909,0,0,197,0,0,0,14100,175465,0,0,0,0,0,0,0,0,0,0,0,0,0,7303,0,0,192,0,0,0,2806,281609,0,0,0,0,0,0,0,15171,0,47152,0,0,0,0,0,0,47,0,0,6491,92018,1406,0,0,381975,0,13,161,27,0,0,0,25362,0,0,0,221,7,0,0,0,6019,0,0,258,0,2155,0,0,0,0,0,0,0,0,0,314,0
2019045,Angola,,24,B R,669479,383658,127885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400,,,,,,1928,,,,,,,,1081,,,12896,,,,,,,92242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,,909,,,,,,,,,,,,,,,,,,,,,,5711,,,,,,,,1286,,,,,,,,6990,,,,,,,,,,,,6421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,
2019046,Cameroon,,120,B,505692,10296,3432,,,,,,2599,,,,,,,,,,,,,,,,2441,,,,,,,,,,,,,,,,181,,264537,24318,,,,,,,,3004,,,,,,,,,,4148,,,,,,,,3415,,,,,,,,,4695,,,1073,,,298,,,193,,,,,,4656,,,,,,,,,,,,,,,516,,,,,,,,,,,,,4328,,,,,,,,,8344,,,,,,,,,,,,,,,,,,,161,,,,10684,148076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,832,,,,,,,,,,,
2019047,Central African Republic,,140,C,90649,19597,6533,,,,,,,,,,,,11,23,,,,,,,,,,,,,,,,0,,,,,,,,,206,,,11141,,,,,,,,,,,,,,,7,,,19128,2,,,,,42,,,,,,,,,,,10645,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,73,,,,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,81,,,,,,,,,47,,,57,0,,,,21726,,13,161,,,,,9,,,,,7,,,,,,,,,608,,,,,,,,,,,
2019048,Chad,,148,B R,512230,11806,3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33936,,,96813,,,,,,,,,934,,,,,,,,,,335,,,,,,,,,,,,,,,,,1158,,,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019049,Congo,,178,B,402142,6532,2177,,,,,,42506,,,,,,,,,,,,,,,,15661,,,,,,,,,,,,,,,11647,,,33701,10889,,,952,,,,,,,,,,552,,,,,175608,,,,,,,,1630,,,,,,,,,10637,,,3260,,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,,,,,,,,,,,34961,,,,3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485,,,,,,,2655,25891,,,,,,,,,,13673,,,,,,,,,,,,,,,,,,,,,,,2511,,,,,,,,,,,,,,171,,,,,,,,,,,
2019050,Democratic Republic of the Congo,,180,B R,963833,22221,11729,,,,,,179065,,,,,,,,,,,,,,,,,,,,,,,,,,,,59826,,,,,,326984,,,,,,,,,6314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254225,,,,,,,,,,,,,,,,,,,,,92018,,,,5432,,,,,,,,,,,,,,,,,6019,,,,,,,,,,,,,,,,
2019051,Equatorial Guinea,,226,C,227617,174400,43600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017,,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,,,,,,,,,,,,,,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019052,Gabon,,266,C,411463,8762,2061,,,108,,,1098,,,,,,,,,,,,,,496,,51809,,,,,,,,,,,6938,165,,,50273,289,,,4489,,,342,,,,,16194,,,3367,,,,,,158,8838,,,,,,,,86305,,,,,,,,,15947,,,,,,86,6314,,,,,,,,4938,,,,,,,,,,,,,,16,,,30,,,,,,,,,2481,,,,,,,,,,,54744,,,,,,,,,,,,,709,,,,,,,,,,,23730,,,,,,,,,,,,,,,,,192,,,,,207,,,,,,,,6458,,30272,,,,,,,,,,13,,,,,,,,,27,,,,22842,,,,221,,,,,,,,,,544,,,,,,,,,,,
2019053,Sao Tome and Principe,,678,C,2174,36,17,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019054,Southern Africa,,913,,4481651,893346,297351,206,280,1278,0,0,110153,0,485,4195,64,0,13612,10063,0,50,334,4462,48,414,14105,0,496,101,0,280,0,351,74144,5683,34,34,6912,73,12332,0,0,4440,10362,0,202,0,0,1197,49139,2822,0,1035,340,35672,0,0,2050,1747,3382,0,8600,3564,338,58835,4882,0,0,0,0,8263,0,0,997,250,93458,5676,0,0,76,1211,13809,0,0,541,88,0,109010,11909,91,15804,0,0,0,0,154,185,48,95,0,0,0,0,49,48907,2220,1258,285,21877,0,7929,42225,336,3175,95,0,31133,0,154,59,49,732,1665,331941,1355,315,0,699,83,1309,110377,1590,95,184,592,0,0,0,15225,0,497,0,39,0,0,0,1896,726673,373,185492,34,217,36381,0,5547,185,32,31220,32,205,39,2390,49,18383,0,99,99,202,351,2871,17423,48535,0,0,2946,0,582,2858,6411,9020,390,39,0,0,0,0,0,0,1079,4858,6783,1229,1031,1590,0,733,0,0,33093,29781,106,2900,2715,163,5404,0,960,3878,200,0,1605,0,0,0,0,39,195,2006,0,0,0,9509,6928,308,134409,18812,20121,0,195,0,0,521,278,0,0,151,105305,456185
2019055,Botswana,,72,B,110596,5340,1769,,,,,,782,,,,,,393,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,4792,,,,,,,,,,,,,,,1133,346,,,,,,,,,,611,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,5668,,,,629,,,548,,,,,1215,,,,,,,279,,,,,,563,1484,,,,,,,,233,,,,,,,,,607,,992,,,640,,,,,1238,,,,393,,466,,,,,,,,466,,,,,,,,,,,,,,,,,,,,10,,,,,,,,5751,,,992,,,,439,,,,,,,,,,,,,,,326,,,1320,818,923,,,,,,,,,,4429,64477
2019056,Eswatini,,748,B R,32310,6607,614,,,,,,132,,,,,,54,,,,,,,,,,,,,,,,40,,,,,,462,,,,18,,,,,,,,,,,71,,,,,,,,,,664,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,45,,,,,,,,,,,,,,,,,,,,,,,9844,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,,,,,,,,,301,12494,,,,,,,,,,,,,,,,,,,,,,54,,,,,255,,,,,,,,,,,
2019057,Lesotho,,426,C R,6928,1097,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,24,,4,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751,,,,,,,,,,,,,,,,,,,,,,144,,,,89,93,,,,,,,,,,72,72
